OID_,ID,Z_start,Z_end,Weight,Esc,Total,LConn,LLen,LFrac,LAC,LSin,LBear,HMf,HMb,MHDWp200,NQPDHWp200,BtHWp200,TPBtHWp200,TPDWp200,Lnk200,Len200,AngD200,WtWp200,Jnc200,Con200,MGLHWp200,MCFWp200,DivHWp200,HullA200,HullP200,HullR200,HullB200,HullSI200,MHDWp400,NQPDHWp400,BtHWp400,TPBtHWp400,TPDWp400,Lnk400,Len400,AngD400,WtWp400,Jnc400,Con400,MGLHWp400,MCFWp400,DivHWp400,HullA400,HullP400,HullR400,HullB400,HullSI400,MHDWp600,NQPDHWp600,BtHWp600,TPBtHWp600,TPDWp600,Lnk600,Len600,AngD600,WtWp600,Jnc600,Con600,MGLHWp600,MCFWp600,DivHWp600,HullA600,HullP600,HullR600,HullB600,HullSI600,MHDWp800,NQPDHWp800,BtHWp800,TPBtHWp800,TPDWp800,Lnk800,Len800,AngD800,WtWp800,Jnc800,Con800,MGLHWp800,MCFWp800,DivHWp800,HullA800,HullP800,HullR800,HullB800,HullSI800,MHDWp1000,NQPDHWp1000,BtHWp1000,TPBtHWp1000,TPDWp1000,Lnk1000,Len1000,AngD1000,WtWp1000,Jnc1000,Con1000,MGLHWp1000,MCFWp1000,DivHWp1000,HullA1000,HullP1000,HullR1000,HullB1000,HullSI1000,MHDWpn,NQPDHWpn,BtHWpn,TPBtHWpn,TPDWpn,Lnkn,Lenn,AngDn,WtWpn,Jncn,Conn,MGLHWpn,MCFWpn,DivHWpn,HullAn,HullPn,HullRn,HullBn,HullSIn,OBJECTID,Shape_Length_1,ID_1,Gate,Z_start_1,Z_end_1,Weight_1,Esc_1,Shade,Width,Total_1,Shape_Length,x,y
93,995,19.2852993,18.5720005,1.0000000,0.0000000,0.5000000,5.0000000,37.4148788,1.0000000,1.8844943,1.0001328,287.0307312,4.9124217,4.9570026,151.5413666,195.4787903,598162.8125000,36.9939690,2.0387316,242.0000000,7292.3681641,4837.1494141,28585.0000000,164.0000000,530.0000000,173.4342194,121.0310822,1.4583412,278092.9375000,2131.4733887,506.4927979,317.3218689,1.3000499,259.1552124,353.1163635,397573792.0000000,8344.3886719,1.7379688,830.0000000,28482.8789062,24395.7128906,77723.0000000,505.0000000,1629.0000000,370.2938232,251.8265686,1.5530177,1137553.3750000,4117.5991211,881.0557861,212.9678802,1.1860595,419.2023315,632.9295044,2093075712.0000000,14092.9042969,1.3659685,1576.0000000,62343.4609375,50282.7421875,218267.0000000,927.0000000,2986.0000000,650.2576294,417.1748657,1.6298033,3125898.2500000,6543.2065430,1263.0218506,271.5333252,1.0899248,551.2858887,896.9658203,6388387328.0000000,21003.3593750,1.4316336,2150.0000000,81996.3437500,78019.4296875,403784.0000000,1228.0000000,3929.0000000,751.3243408,485.5420837,1.5856920,3972113.0000000,7272.8076172,1420.2679443,220.0146942,1.0596751,602.9318848,985.1058350,11717563392.0000000,27417.1640625,1.3334171,2364.0000000,92383.3281250,93066.1406250,480563.0000000,1296.0000000,4146.0000000,840.1601562,530.1329956,1.6114651,4429944.5000000,7630.9775391,1641.2561035,199.5415497,1.0460495,741.8969116,1093.0324707,16667206656.0000000,27174.2324219,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1129.0211182,664.2387085,1.6717299,5539375.0000000,8738.8583984,2195.1730957,177.7617188,1.0970812,995,,,no_15,,,,,0.2500000,0.2500000,,37.408060518088902,1.3009844,103.7920456
94,996,16.9312992,18.5720005,1.0000000,0.0000000,1.2500000,6.0000000,22.6095886,1.0000000,0.0000000,1.0000000,182.1706390,7.3218560,7.0654964,162.7942657,142.6765442,71504.8359375,5.0882077,1.3343501,197.0000000,5243.7475586,2930.4167480,22719.0000000,135.0000000,440.0000000,191.8862457,108.6766891,1.8374115,196494.9375000,1747.4729004,461.5920715,317.4552612,1.2366866,268.5570374,289.3854980,10373496.0000000,197.3827820,1.4739841,744.0000000,24008.6171875,20416.1621094,68013.0000000,478.0000000,1545.0000000,356.3406677,221.0688019,1.7545584,931011.8750000,3833.8066406,753.9378052,153.7574768,1.2563057,429.1489258,535.8078613,60930960.0000000,417.7546692,1.2173196,1474.0000000,57787.1640625,47264.5937500,193586.0000000,876.0000000,2821.0000000,599.9610596,394.3388062,1.6546551,2829673.0000000,6412.0219727,1276.0019531,173.1999969,1.1562290,568.5974121,799.6063232,219505216.0000000,742.3016968,1.3594818,2044.0000000,78374.4375000,71763.6171875,380523.0000000,1174.0000000,3763.0000000,714.2943115,470.0375366,1.6007246,3775753.5000000,7124.0883789,1402.7640381,220.5315552,1.0696584,631.2606812,912.5325928,366238304.0000000,857.8662720,1.3282757,2360.0000000,92013.9765625,92797.7578125,478836.0000000,1293.0000000,4137.0000000,792.8045654,514.1561279,1.6036594,4429944.5000000,7630.9775391,1651.0655518,198.7767181,1.0460495,774.9096680,1018.3491211,514852096.0000000,839.4154053,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1095.3454590,654.6331787,1.6641176,5539375.0000000,8738.8583984,2212.3894043,177.3246765,1.0970812,996,,,none,,,,,0.2500000,1.0000000,,22.549980693652156,1.3011335,103.7918854
95,997,18.4438992,18.5720005,1.0000000,0.0000000,1.2500000,6.0000000,12.9921494,1.0000000,0.0000000,1.0000000,98.7097855,4.0800624,4.0600467,156.0190277,192.5370789,575045.8125000,36.9095650,2.1364520,236.0000000,7389.7172852,4886.4291992,29000.0000000,159.0000000,515.0000000,189.2075043,128.2126923,1.5281461,276811.9062500,2127.1369629,485.5966797,318.9416199,1.3007573,259.6398010,351.0993958,402825120.0000000,8450.4287109,1.6827062,818.0000000,28707.5097656,24894.6093750,78285.0000000,506.0000000,1637.0000000,375.8988647,250.1226501,1.6276937,1243458.1250000,4260.0424805,873.3146362,211.4038086,1.1614134,418.5832520,637.7721558,2111315584.0000000,14225.6191406,1.3594072,1579.0000000,62899.1835938,50510.2382812,221522.0000000,930.0000000,2995.0000000,639.9573975,403.6957703,1.7035378,3134419.7500000,6546.8291016,1266.6389160,172.8372955,1.0881656,548.9854126,905.6860352,6457277952.0000000,21240.2421875,1.4559046,2166.0000000,83572.7109375,78683.9609375,408831.0000000,1232.0000000,3942.0000000,738.7987061,468.8908081,1.6398412,4115860.0000000,7359.4033203,1409.5234375,219.0933533,1.0471641,597.6832886,989.0286865,11916580864.0000000,27889.7695312,1.3388627,2366.0000000,92449.8828125,93086.5312500,481266.0000000,1297.0000000,4149.0000000,824.2361450,512.9951782,1.6580312,4431366.5000000,7631.6523438,1639.1374512,198.6657867,1.0458987,735.5404663,1096.9873047,17014703104.0000000,27740.7910156,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1110.6899414,647.9025269,1.7078362,5539375.0000000,8738.8583984,2202.4555664,177.1342316,1.0970812,997,,,none,,,,,0.2500000,1.0000000,,12.991517546171185,1.3010405,103.7918243
96,998,18.5720005,26.3150005,1.0000000,0.0000000,0.5000000,6.0000000,128.7974854,0.9999999,113.6595764,1.0459964,188.2234192,30.9336586,30.4497204,174.1961975,106.2740097,26403.8339844,2.6849842,1.0915022,175.0000000,5096.4584961,2595.8041992,18326.0000000,126.0000000,411.0000000,253.0006866,160.2809601,1.5782702,225587.9687500,1988.0964355,517.3916016,323.3647461,1.3942771,275.8778992,259.0415039,349702.3437500,6.4997191,1.3823754,706.0000000,23357.9433594,19418.2636719,64441.0000000,461.0000000,1487.0000000,376.1640320,247.3342285,1.6558790,936800.6250000,3828.5292969,776.6102295,355.5802917,1.2451078,434.5124817,500.3467712,2203635.2500000,14.8069448,1.2081107,1455.0000000,56565.2617188,46210.2578125,187785.0000000,867.0000000,2793.0000000,601.2597656,400.0233765,1.6555965,2790884.2500000,6384.0673828,1208.4737549,289.0942688,1.1620992,573.4102783,760.5373535,20752210.0000000,95.3677673,1.3006682,2024.0000000,78031.2421875,71026.6328125,372480.0000000,1164.0000000,3731.0000000,715.5230713,466.0465698,1.6227536,3785053.7500000,7141.2094727,1345.1469727,223.7293091,1.0721650,639.2293701,879.1830444,33886248.0000000,94.8604126,1.3067707,2355.0000000,91930.6171875,92780.1796875,476027.0000000,1293.0000000,4137.0000000,801.4907227,512.0065918,1.6286271,4427844.5000000,7630.2919922,1579.3184814,199.5298004,1.0463575,784.0872192,987.2943726,34384396.0000000,56.0603561,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1102.5638428,641.7427979,1.7031900,5539375.0000000,8738.8583984,2137.8842773,177.1367035,1.0970812,998,,,none,,,,,0.2500000,0.2500000,,128.098877072571213,1.3004680,103.7918549
97,999,22.1786003,23.0814991,1.0000000,0.0000000,0.7500000,4.0000000,14.8210573,1.0000000,0.0000000,1.0000000,205.8985291,2.8635950,2.7789483,163.0855255,119.5300827,41784.8320312,3.5378923,1.0886121,180.0000000,5547.1894531,3096.6882324,18490.0000000,130.0000000,422.0000000,138.5133514,105.6187363,1.3111248,242690.7343750,1979.5671387,525.6187134,314.1481018,1.2849239,267.4138184,265.5727539,28014228.0000000,548.4434204,1.3899988,717.0000000,23730.3828125,19608.5097656,62015.0000000,450.0000000,1454.0000000,344.8744202,240.7841949,1.4420111,910427.8125000,3785.0109863,761.2945557,257.6557922,1.2522150,436.5377808,500.3329468,169094016.0000000,1180.6782227,1.1569319,1429.0000000,55404.0390625,45039.7265625,183485.0000000,852.0000000,2744.0000000,643.0742188,428.6627808,1.5223520,2740689.2500000,6366.3588867,1258.9569092,285.9698181,1.1768268,570.4523926,740.6038208,527815520.0000000,1810.1711426,1.1968576,2001.0000000,77543.8750000,71427.8750000,353943.0000000,1156.0000000,3701.0000000,761.7106323,508.9466858,1.5121576,3755178.7500000,7107.3344727,1427.8234863,224.3574371,1.0704664,645.0567627,871.6376953,725262016.0000000,1717.8571777,1.2547346,2341.0000000,91768.9375000,92422.5546875,468298.0000000,1288.0000000,4121.0000000,866.4140015,559.7287598,1.5510323,4427844.5000000,7630.2919922,1648.9458008,201.2035370,1.0463575,794.4976196,986.8582153,944700736.0000000,1540.2410889,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1173.2120361,698.2357178,1.6305124,5539375.0000000,8738.8583984,2188.1203613,193.5008240,1.0970812,999,,,no_15,,,,,0.2500000,0.5000000,,14.793529772060941,1.3008990,103.7924728
98,1000,23.0814991,19.2852993,1.0000000,0.0000000,0.5000000,4.0000000,28.6379318,1.0000000,7.6219306,1.0022160,291.4743347,4.5324826,4.7697449,164.7237549,150.1754913,73900.3359375,5.6184258,1.8538450,227.0000000,7169.0156250,4799.4731445,24092.0000000,155.0000000,503.0000000,189.7865906,132.1871796,1.4504119,301851.2812500,2176.4758301,535.4613037,315.5863953,1.2488343,262.2507324,316.5694275,64900296.0000000,1175.0238037,1.6213453,814.0000000,28837.2988281,24026.0410156,73562.0000000,497.0000000,1603.0000000,378.5134888,265.4464111,1.4873220,1209732.5000000,4343.4570312,890.2573853,215.0148621,1.2410002,423.0079041,597.3717651,470955808.0000000,3168.8718262,1.3703080,1558.0000000,61753.5859375,50088.3945312,214452.0000000,918.0000000,2956.0000000,667.0438843,436.4792480,1.5750239,3091688.0000000,6520.8120117,1294.6872559,271.9426880,1.0944548,555.7805176,860.6641846,1485665536.0000000,5002.8627930,1.4062533,2139.0000000,80613.5000000,76528.3984375,400071.0000000,1225.0000000,3920.0000000,773.5425415,508.1124573,1.5469922,3918856.2500000,7262.9746094,1433.0454102,221.2342224,1.0711735,609.1329346,952.0362549,1850390144.0000000,4343.6210938,1.3279847,2362.0000000,92353.9375000,92870.4687500,479858.0000000,1296.0000000,4146.0000000,865.5798950,553.4009399,1.5770061,4429944.5000000,7630.9775391,1642.5849609,200.6898956,1.0460495,748.6797485,1060.0670166,2154245120.0000000,3512.2836914,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1156.4941406,685.9399414,1.6457634,5539375.0000000,8738.8583984,2184.1027832,178.5731201,1.0970812,1000,,,no_15,,,,,0.2500000,0.2500000,,28.379573053482925,1.3008934,103.7923279
99,1001,19.2632008,16.9312992,1.0000000,0.0000000,0.5000000,3.0000000,54.5855103,1.0000000,1.3983572,1.0000745,287.9340515,6.9979835,7.1437273,180.9997406,70.2933578,12555.8330078,0.8115892,0.6232847,122.0000000,3007.3637695,1379.4882812,12556.0000000,91.0000000,299.0000000,202.0596466,79.9122314,2.6102526,88944.5312500,1157.8264160,258.7298889,349.0088196,1.1993828,267.3045959,195.0251770,48243.3320312,1.0110301,1.0220879,544.0000000,16514.8085938,13470.7236328,48022.0000000,358.0000000,1151.0000000,318.0088196,173.2545471,2.1818767,578369.9375000,2851.0776367,640.8886108,323.6280823,1.1184138,431.2303162,391.0326233,145944.3281250,0.9535092,0.9070275,1237.0000000,45631.7851562,37438.1953125,146733.0000000,757.0000000,2447.0000000,556.9200439,375.2561951,1.7269372,2016205.2500000,5504.2500000,1139.3214111,220.2628479,1.1957811,582.6704712,639.8501587,321992.3437500,1.0448585,1.0897210,1872.0000000,74942.0078125,66660.8593750,321993.0000000,1074.0000000,3449.0000000,723.6976929,474.1173401,1.6574545,3670117.0000000,7007.4423828,1422.2039795,222.4355469,1.0647050,674.1872559,806.3387451,467459.3437500,1.1394110,1.2788248,2327.0000000,89948.2109375,87892.7656250,467460.0000000,1287.0000000,4117.0000000,800.5711670,518.1821899,1.6334275,4307772.5000000,7499.5092773,1547.0041504,186.8785858,1.0389701,828.0335693,918.4764404,613345.3125000,0.9999989,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1128.7128906,673.9552612,1.6866280,5539375.0000000,8738.8583984,2214.1801758,178.0101013,1.0970812,1001,,,no_15,,,,,0.2500000,0.2500000,,54.531609149748945,1.3011595,103.7921219
100,1002,18.9869995,19.2852993,1.0000000,0.0000000,0.5000000,5.0000000,34.8232422,1.0000000,1.2724842,1.0000616,225.4698486,4.5333719,4.5147285,122.3948822,215.5850983,628722.8125000,36.5834084,1.4826462,226.0000000,5940.4057617,3888.6323242,24613.0000000,149.0000000,482.0000000,122.3334427,92.9356537,1.3231815,202559.3281250,1798.7249756,522.8947144,314.4032898,1.2710640,252.2007294,354.4113159,423593152.0000000,8736.1025391,1.4552811,733.0000000,24064.9257812,20632.1855469,68330.0000000,467.0000000,1509.0000000,337.9951172,234.8447266,1.4494296,858226.9375000,3617.9321289,748.0829468,256.1824646,1.2136929,421.9292297,596.3228149,2271226368.0000000,15244.9921875,1.1598296,1432.0000000,54748.6914062,45239.4140625,191626.0000000,860.0000000,2772.0000000,611.0939941,423.4794006,1.4842137,2711714.7500000,6299.2529297,1238.0573730,285.4798889,1.1644591,563.4953613,857.6226807,7043510272.0000000,23028.2753906,1.2937226,2049.0000000,78585.3281250,71872.5390625,376116.0000000,1177.0000000,3768.0000000,742.8078003,502.2993774,1.5031432,3776767.2500000,7136.9335938,1427.3463135,223.4175110,1.0732310,628.4671021,972.6867065,12158490624.0000000,28268.2187500,1.3071328,2357.0000000,92011.2421875,92602.0859375,476149.0000000,1294.0000000,4140.0000000,831.4708252,548.2386475,1.5292339,4429944.5000000,7630.9775391,1657.6812744,200.4509735,1.0460495,772.3529663,1081.9310303,16810512384.0000000,27407.8769531,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1136.4106445,687.4921265,1.6058011,5539375.0000000,8738.8583984,2200.6809082,178.5544434,1.0970812,1002,,,no_15,,,,,0.2500000,0.2500000,,34.819815733176199,1.3010430,103.7923126
101,1003,16.9659004,16.9312992,1.0000000,0.0000000,0.7500000,5.0000000,13.0235815,1.0000000,0.0000000,1.0000000,252.2491302,2.4419215,2.4451654,159.0357819,133.8415527,26270.8339844,1.3452830,1.0465380,155.0000000,3773.8193359,1940.8596191,20363.0000000,103.0000000,337.0000000,113.9556198,80.6702118,1.4062907,101203.3671875,1197.5756836,233.4895630,352.8630066,1.1277195,251.1047974,229.3509827,203933.3281250,4.4219084,1.0482507,576.0000000,18256.1816406,13824.7060547,49374.0000000,379.0000000,1221.0000000,284.2081604,174.8765106,1.6106315,643097.1875000,3104.6098633,658.1871948,161.3270111,1.1926900,432.5762329,447.0766907,934704.3125000,6.7084217,0.9807712,1306.0000000,48887.9648438,39379.9531250,159613.0000000,792.0000000,2557.0000000,546.4976196,375.1691284,1.5408449,2452075.7500000,6036.8393555,1207.8358154,147.9840546,1.1827024,575.2250977,689.4485474,2564400.2500000,8.9335222,1.1195240,1910.0000000,75781.0937500,67152.3203125,330162.0000000,1095.0000000,3515.0000000,702.0441284,462.5639038,1.5733434,3692022.5000000,7017.4716797,1416.6951904,221.5624390,1.0614196,664.1718750,849.6158447,4596855.5000000,11.2796440,1.2832406,2338.0000000,90294.5156250,89519.0390625,469704.0000000,1288.0000000,4120.0000000,783.5325317,508.7846680,1.5767593,4307772.5000000,7499.5092773,1555.0792236,186.1101532,1.0389701,814.6335449,961.1472778,6482513.5000000,10.5690966,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1105.6358643,661.9342041,1.6420183,5539375.0000000,8738.8583984,2225.3227539,177.5110931,1.0970812,1003,,,none,,,,,0.2500000,0.5000000,,13.023535488453250,1.3012534,103.7919464
102,1004,16.9312992,19.4466000,1.0000000,0.0000000,0.5000000,5.0000000,59.6987610,1.0000000,13.8195686,1.0028375,358.3898621,9.3962278,9.2390223,156.3618164,148.0593567,118227.8359375,7.4566250,1.3876103,201.0000000,5153.6962891,2807.7165527,22526.0000000,139.0000000,451.0000000,163.5114441,87.0893021,1.9684917,207870.7656250,1771.6202393,431.3717957,313.8934326,1.2015393,269.2292480,295.5728760,10306506.0000000,195.8207245,1.4674709,726.0000000,23510.7187500,19516.9804688,68459.0000000,472.0000000,1526.0000000,355.8183899,212.3729553,1.8314319,948996.0625000,3832.7280273,756.9737549,156.8038483,1.2318044,422.6664124,518.6055908,60303360.0000000,414.0340271,1.1578407,1436.0000000,56720.8984375,46512.6445312,181940.0000000,855.0000000,2756.0000000,601.1934204,389.5531311,1.6726555,2828644.7500000,6411.7265625,1316.8371582,173.3564758,1.1565428,570.0871582,791.5827026,217276400.0000000,735.4816895,1.3491311,2015.0000000,77630.4375000,71119.0468750,374295.0000000,1156.0000000,3706.0000000,730.9433594,471.5193787,1.6216508,3750664.2500000,7104.3559570,1432.4124756,220.5902100,1.0708567,637.1214600,913.0908203,362932960.0000000,850.9364624,1.3389099,2356.0000000,91902.1250000,91621.3437500,480112.0000000,1291.0000000,4131.0000000,809.9562378,516.9208374,1.6226696,4427844.5000000,7630.2919922,1689.5109863,198.2887115,1.0463575,781.3489990,1016.6453857,509410368.0000000,830.5432129,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1117.1452637,662.8719482,1.6763644,5539375.0000000,8738.8583984,2253.3789062,177.3411713,1.0970812,1004,,,no_18,,,,,0.2500000,0.2500000,,59.517999330537073,1.3015043,103.7918777
103,1005,14.7545004,16.1436005,1.0000000,0.0000000,1.2500000,2.0000000,18.5678196,1.0000000,0.0000000,1.0000000,87.2783585,6.0194902,5.8024435,167.9039764,20.1440411,3237.8332520,0.6565945,0.3136008,66.0000000,2632.1352539,1196.0141602,3237.0000000,53.0000000,171.0000000,271.1983643,219.5352020,1.2692293,113778.1640625,1427.3249512,430.3212891,315.5108643,1.4248755,285.6048889,185.8466034,50255.3320312,1.0274129,1.0548524,540.0000000,17025.0488281,13984.6523438,50255.0000000,348.0000000,1122.0000000,315.5562134,167.8487701,2.1734903,716358.5000000,3254.8525391,703.9138794,251.6411285,1.1768533,424.5293884,340.2414246,127741.3359375,0.8932588,0.7865281,1152.0000000,43769.3359375,35308.5078125,128648.0000000,702.0000000,2274.0000000,567.8197021,333.9696655,1.9053955,2213752.5000000,5711.6850586,1184.0860596,218.0824890,1.1727072,582.2924194,576.6607056,294507.3437500,1.0117213,1.0234469,1810.0000000,73514.2109375,61710.7656250,294156.0000000,1046.0000000,3366.0000000,825.5280762,443.7052307,1.9607192,3665276.0000000,6996.9472656,1420.3450928,220.5151978,1.0629202,696.3559570,778.4404297,472043.3437500,1.1471394,1.2942817,2329.0000000,89970.7890625,88471.2187500,472043.0000000,1287.0000000,4116.0000000,949.9028931,507.8471985,1.9381156,4345644.0000000,7524.5102539,1573.0297852,185.4123688,1.0367941,834.7213135,888.8995361,613345.3125000,0.9999989,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1289.3070068,654.6516724,1.9778826,5539375.0000000,8738.8583984,2245.8840332,177.0959778,1.0970812,1005,,,none,,,,,0.2500000,1.0000000,,18.515785661013346,1.3014324,103.7917938
104,1006,19.9580994,19.4466000,1.0000000,0.0000000,1.0000000,4.0000000,8.7137175,1.0000000,0.0000000,1.0000000,274.1394043,2.1784294,2.2423668,150.2095032,122.7805405,57672.3320312,2.9261966,0.8514729,139.0000000,3083.5532227,1648.4249268,17381.0000000,97.0000000,318.0000000,101.3815689,69.4689713,1.4264878,87842.5078125,1157.3551025,242.5546722,146.0547943,1.2134410,253.1141205,227.4011536,220152.8281250,4.6686196,1.0219395,540.0000000,16191.3515625,13290.1376953,48460.0000000,361.0000000,1160.0000000,271.2042236,154.8560028,1.7117784,563675.1250000,2809.3835449,579.2686768,186.5390320,1.1142517,421.7205811,413.8152466,593915.3125000,4.2352805,0.8647814,1222.0000000,44711.6835938,36188.0625000,142046.0000000,749.0000000,2421.0000000,530.8697510,354.6499939,1.5791154,1974139.3750000,5508.2070312,1177.4387207,217.2722473,1.2230179,582.5120239,669.4479980,1367639.8750000,4.6978335,1.0922475,1866.0000000,74880.7812500,65818.7187500,322035.0000000,1071.0000000,3440.0000000,723.1136475,464.7917175,1.6014638,3670117.0000000,7007.4423828,1457.7108154,219.9677582,1.0647050,674.7009888,835.4868164,2265853.2500000,5.5322881,1.2788248,2327.0000000,89948.2109375,87892.7656250,467460.0000000,1286.0000000,4114.0000000,800.0531006,508.4042969,1.6057498,4307772.5000000,7499.5092773,1611.5889893,185.7688751,1.0389701,829.3775024,947.2857666,3074777.2500000,5.0131202,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1136.2408447,673.8757324,1.6609968,5539375.0000000,8738.8583984,2282.5969238,177.4847565,1.0970812,1006,,,none,,,,,0.5000000,0.5000000,,8.698691534725253,1.3017703,103.7919159
105,1007,19.4466000,21.3400002,1.0000000,0.0000000,0.5000000,4.0000000,37.8353348,1.0000000,6.9100156,1.0012177,4.5845323,5.7115064,5.5931687,151.9220581,158.0066071,140715.8281250,8.3783875,1.3136350,205.0000000,5001.3286133,2745.9140625,23161.0000000,139.0000000,451.0000000,138.2552032,91.8692398,1.4956928,157640.3906250,1531.3759766,353.6271667,190.0556183,1.1838218,267.7557678,300.7506104,10255573.0000000,194.6831665,1.4146053,715.0000000,22903.5312500,18542.0429688,68160.0000000,461.0000000,1487.0000000,350.2937622,213.6341858,1.6886387,942953.8750000,3798.3728027,793.8084106,183.1524658,1.2175726,421.2917480,516.5579224,60008760.0000000,412.4819946,1.1390451,1415.0000000,55811.6015625,45552.1953125,178152.0000000,841.0000000,2713.0000000,604.9613647,393.8147583,1.6040218,2828644.7500000,6411.7265625,1365.0527344,173.6371918,1.1565428,570.7654419,789.2554932,216196544.0000000,732.4736328,1.3570794,1997.0000000,77133.8671875,69705.9687500,370275.0000000,1148.0000000,3681.0000000,748.8783569,478.2696533,1.6026915,3750664.2500000,7104.3559570,1470.3834229,219.3892670,1.0708567,639.5974731,914.4434814,361310496.0000000,847.6804810,1.3360550,2350.0000000,91569.3671875,91187.4375000,479228.0000000,1289.0000000,4123.0000000,826.5987549,524.2588501,1.6079853,4425046.5000000,7629.0874023,1736.0916748,197.8188019,1.0466886,785.5923462,1018.2160034,506683808.0000000,826.0978394,1.0000000,2731.0000000,108522.4218750,109027.3437500,613346.0000000,1463.0000000,4716.0000000,1142.6013184,677.6403809,1.6614547,5539375.0000000,8738.8583984,2301.9135742,177.4239349,1.0970812,1007,,,none,,,,,0.2500000,0.2500000,,37.783890266659533,1.3019434,103.7918854
